"","VALUE","Freq","EVT_NAME","LFRDB","EVT_FUEL","EVT_Fuel_N","EVT_LF","EVT_PHYS","EVT_GP","EVT_GP_N","SAF_SRM","EVT_ORDER","EVT_CLASS","EVT_SBCLS","R","G","B","RED","GREEN","BLUE","ACRES","REL_PERCENT"
"11",7148,84,"Western Great Plains Sand Prairie",7148,2148,"He Western Great Plains Sand Prairie","Herb","Grassland",647,"Sand Prairie","SRM 720: Sand Bluestem -Little Bluestem Dunes","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid grassland",255,148,71,1,0.580392,0.278431,19,0
"12",7149,90,"Western Great Plains Shortgrass Prairie",7149,2149,"He Western Great Plains Shortgrass Prairie","Herb","Grassland",648,"Shortgrass Prairie","SRM 611: Blue Grama-Buffalograss","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid grassland",255,142,66,1,0.556863,0.258824,20,0
"13",7150,5,"Western Great Plains Tallgrass Prairie",7150,2150,"He Western Great Plains Tallgrass Prairie","Herb","Grassland",649,"Tallgrass Prairie","SRM 601: Bluestem Prairie","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid grassland",255,137,64,1,0.537255,0.25098,1,0
"14",7153,32,"Inter-Mountain Basins Greasewood Flat",7153,2153,"Sh Inter-Mountain Basins Greasewood Flat","Shrub","Shrubland",619,"Greasewood Shrubland","SRM 501: Saltbush-Greasewood","Shrub-dominated","Shrubland","Evergreen shrubland",194,170,126,0.760784,0.666667,0.494118,7,0
"15",7179,6872976,"Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna",7179,2179,"Tr Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna","Tree","Conifer",631,"Ponderosa Pine Forest, Woodland and Savanna","SAF 237: Interior Ponderosa Pine","Tree-dominated","Open tree canopy","Evergreen open tree canopy",214,255,181,0.839216,1,0.709804,1528513,44.4
"16",7292,38249,"Open Water",7292,11,"Ba Open Water","Water","Open Water",11,"Open Water","LF 11: Water","Non-vegetated","Non-vegetated","Non-vegetated",0,0,255,0,0,1,8506,0.2
"17",7295,21226,"Quarries-Strip Mines-Gravel Pits-Well and Wind Pads",7295,32,"Bab Quarries-Strip Mines-Gravel Pits-Well and Wind Pads","Barren","Quarries-Strip Mines-Gravel Pits-Well and Wind Pads",32,"Quarries-Strip Mines-Gravel Pits-Well and Wind Pads","LF 20: Developed","Non-vegetated","Non-vegetated","Developed",230,232,250,0.901961,0.909804,0.980392,4721,0.1
"18",7296,36968,"Developed-Low Intensity",7296,2902,"Bau Developed-Low Intensity","Developed","Developed-Low Intensity",22,"Developed-Low Intensity","LF 20: Developed","No Dominant Lifeform","No Dominant Lifeform","Developed",255,122,143,1,0.478431,0.560784,8221,0.2
"19",7297,17965,"Developed-Medium Intensity",7297,2903,"Bau Developed-Medium Intensity","Developed","Developed-Medium Intensity",23,"Developed-Medium Intensity","LF 20: Developed","No Dominant Lifeform","No Dominant Lifeform","Developed",253,44,79,0.992157,0.172549,0.309804,3995,0.1
"20",7298,6398,"Developed-High Intensity",7298,2904,"Bau Developed-High Intensity","Developed","Developed-High Intensity",24,"Developed-High Intensity","LF 20: Developed","No Dominant Lifeform","No Dominant Lifeform","Developed",173,0,28,0.678431,0,0.109804,1423,0
"21",7299,158016,"Developed-Roads",7299,2905,"Bau Developed-Roads","Developed","Developed-Roads",25,"Developed-Roads","LF 20: Developed","No Dominant Lifeform","No Dominant Lifeform","Developed",1,1,1,0.003922,0.003922,0.003922,35142,1
"22",7385,42475,"Great Plains Wooded Draw and Ravine Woodland",7385,2385,"Tr Western Great Plains Wooded Draw and Ravine","Tree","Riparian",635,"Western Riparian Woodland and Shrubland","LF 41: Deciduous Shrubland","Tree-dominated","Open tree canopy","Mixed evergreen-deciduous open tree canopy",128,97,69,0.501961,0.380392,0.270588,9446,0.3
"23",7396,26560,"Great Plains Wooded Draw and Ravine Shrubland",7385,2385,"Tr Western Great Plains Wooded Draw and Ravine","Shrub","Riparian",635,"Western Riparian Woodland and Shrubland","LF 41: Deciduous Shrubland","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",128,97,69,0.501961,0.380392,0.270588,5907,0.2
"24",7900,4960,"Western Cool Temperate Urban Deciduous Forest",7900,2913,"Dtd Urban Deciduous Forest","Tree","Developed",13,"Developed-Upland Deciduous Forest","LF 20: Developed","Tree-dominated","Open tree canopy","Deciduous open tree canopy",112,68,137,0.439216,0.266667,0.537255,1103,0
"25",7901,21871,"Western Cool Temperate Urban Evergreen Forest",7901,2914,"Dtc Urban Evergreen Forest","Tree","Developed",14,"Developed-Upland Evergreen Forest","LF 20: Developed","Tree-dominated","Open tree canopy","Evergreen open tree canopy",170,102,205,0.666667,0.4,0.803922,4864,0.1
"26",7902,2427,"Western Cool Temperate Urban Mixed Forest",7902,2915,"Dtm Urban Mixed Deciduous-Evergreen Forest","Tree","Developed",15,"Developed-Upland Mixed Forest","LF 20: Developed","Tree-dominated","Open tree canopy","Mixed evergreen-deciduous open tree canopy",194,158,215,0.760784,0.619608,0.843137,540,0
"27",7903,30794,"Western Cool Temperate Urban Herbaceous",7903,2916,"Dgr Urban Herbaceous","Herb","Developed",16,"Developed-Upland Herbaceous","LF 20: Developed","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid",202,122,245,0.792157,0.478431,0.960784,6848,0.2
"28",7904,58474,"Western Cool Temperate Urban Shrubland",7904,2917,"Dsh Urban Shrubland","Shrub","Developed",17,"Developed-Upland Shrubland","LF 20: Developed","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",207,171,215,0.811765,0.670588,0.843137,13004,0.4
"29",7920,30,"Western Cool Temperate Developed Deciduous Forest",7920,2908,"Dtd Developed Deciduous Forest","Tree","Developed",13,"Developed-Upland Deciduous Forest","LF 20: Developed","Tree-dominated","Open tree canopy","Deciduous open tree canopy",64,61,168,0.25098,0.239216,0.658824,7,0
"30",7921,8582,"Western Cool Temperate Developed Evergreen Forest",7921,2909,"Dtc Developed Evergreen Forest","Tree","Developed",14,"Developed-Upland Evergreen Forest","LF 20: Developed","Tree-dominated","Open tree canopy","Evergreen open tree canopy",102,119,205,0.4,0.466667,0.803922,1909,0.1
"31",7922,558,"Western Cool Temperate Developed Mixed Forest",7922,2910,"Dtm Developed Mixed Deciduous-Evergreen Forest","Tree","Developed",15,"Developed-Upland Mixed Forest","LF 20: Developed","Tree-dominated","Open tree canopy","Mixed evergreen-deciduous open tree canopy",68,79,137,0.266667,0.309804,0.537255,124,0
"32",7923,8101,"Western Cool Temperate Developed Shrubland",7923,2912,"Dsh Developed Shrubland","Shrub","Developed",17,"Developed-Upland Shrubland","LF 20: Developed","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",122,142,245,0.478431,0.556863,0.960784,1802,0.1
"33",7924,10627,"Western Cool Temperate Developed Herbaceous",7924,2911,"Dgr Developed Herbaceous","Herb","Developed",16,"Developed-Upland Herbaceous","LF 20: Developed","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid",158,170,215,0.619608,0.666667,0.843137,2363,0.1
"34",7963,24511,"Western Cool Temperate Row Crop - Close Grown Crop",7963,2963,"Da Row Crop - Close Grown Crop","Agriculture","Agricultural",63,"Agricultural-Row Crop-Close Grown Crop","LF 80: Agriculture","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Annual Graminoid/Forb",255,245,140,1,0.960784,0.54902,5451,0.2
"35",7964,3860,"Western Cool Temperate Row Crop",7964,2964,"Da Row Crop","Agriculture","Agricultural",64,"Agricultural-Row Crop","LF 80: Agriculture","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Annual Graminoid/Forb",250,255,119,0.980392,1,0.466667,858,0
"36",7965,279798,"Western Cool Temperate Close Grown Crop",7965,2965,"Da Close Grown Crop","Agriculture","Agricultural",65,"Agricultural-Close Grown Crop","LF 80: Agriculture","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Annual Graminoid/Forb",255,237,119,1,0.929412,0.466667,62226,1.8
"37",7966,76008,"Western Cool Temperate Fallow/Idle Cropland",7966,2966,"Dab Fallow/Idle Cropland","Herb","Agricultural",66,"Agricultural-Fallow/Idle Cropland","LF 80: Agriculture","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Annual Graminoid/Forb",255,255,119,1,1,0.466667,16904,0.5
"38",7967,838617,"Western Cool Temperate Pasture and Hayland",7967,2967,"Dab Pasture and Hayland","Herb","Agricultural",67,"Agricultural-Pasture and Hayland","LF 80: Agriculture","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Annual Graminoid/Forb",227,212,28,0.890196,0.831373,0.109804,186504,5.4
"39",7968,14713,"Western Cool Temperate Wheat",7968,2968,"Da Wheat","Agriculture","Agricultural",68,"Agricultural-Wheat","LF 80: Agriculture","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Annual Graminoid/Forb",250,227,163,0.980392,0.890196,0.639216,3272,0.1
"40",9014,8,"Northwestern Great Plains Floodplain Forest and Woodland",9014,2162,"Tr Western Great Plains Floodplain Systems","Tree","Riparian",635,"Western Riparian Woodland and Shrubland","LF 42: Great Plains Riparian","Tree-dominated","Open tree canopy","Deciduous open tree canopy",6,53,122,0.023529,0.207843,0.478431,2,0
"41",9015,55,"Northwestern Great Plains Riparian Forest ",9015,2162,"Tr Western Great Plains Floodplain Systems","Tree","Riparian",635,"Western Riparian Woodland and Shrubland","LF 42: Great Plains Riparian","Tree-dominated","Open tree canopy","Deciduous open tree canopy",6,53,122,0.023529,0.207843,0.478431,12,0
"42",9017,71189,"Rocky Mountain Alpine-Montane Wet Meadow",9017,2176,"He Rocky Mountain Alpine-Montane Wet Meadow","Herb","Riparian",669,"Western Herbaceous Wetland","SRM 422: Riparian","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid grassland",184,96,24,0.721569,0.376471,0.094118,15832,0.5
"43",9018,12420,"Rocky Mountain Cliff Canyon and Massive Bedrock",9018,2006,"Sps Rocky Mountain Alpine/Montane Sparsely Vegetated Systems","Sparse","Sparsely Vegetated",700,"Sparse Vegetation","LF 33: Sparsely Vegetated","No Dominant Lifeform","Sparsely vegetated","Sparsely vegetated",100,100,100,0.392157,0.392157,0.392157,2762,0.1
"44",9019,86005,"Rocky Mountain Lower Montane-Foothill Riparian Woodland",9019,2159,"Tr Rocky Mountain Montane Riparian Systems","Tree","Riparian",635,"Western Riparian Woodland and Shrubland","SAF 235: Cottonwood-Willow","Tree-dominated","Open tree canopy","Mixed evergreen-deciduous open tree canopy",73,171,186,0.286275,0.670588,0.729412,19127,0.6
"45",9023,12741,"Western Great Plains Badlands",9023,2007,"Sps Western Great Plains Sparsely Vegetated Systems","Sparse","Sparsely Vegetated",700,"Sparse Vegetation","LF 33: Sparsely Vegetated","No Dominant Lifeform","Sparsely vegetated","Sparsely vegetated",100,100,100,0.392157,0.392157,0.392157,2834,0.1
"46",9024,2,"Western Great Plains Cliff and Outcrop",9024,2007,"Sps Western Great Plains Sparsely Vegetated Systems","Sparse","Sparsely Vegetated",700,"Sparse Vegetation","LF 33: Sparsely Vegetated","No Dominant Lifeform","Sparsely vegetated","Sparsely vegetated",100,100,100,0.392157,0.392157,0.392157,0,0
"47",9025,4,"Western Great Plains Closed Depression Wetland",9025,2495,"He Western Great Plains Depressional Wetland Systems","Herb","Riparian",650,"Depressional Wetland","SRM 601: Bluestem Prairie","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid grassland",255,137,64,1,0.537255,0.25098,1,0
"48",9316,21,"Northern & Central Plains Ruderal & Planted Shrubland",9316,2567,"Sh Northern & Central Plains Ruderal & Planted Grassland & Shrubland","Shrub","Exotic Tree-Shrub",706,"Introduced Upland Vegetation-Shrub","LF 52: Introduced Upland Vegetation - Shrub","Shrub-dominated","Shrubland","Deciduous shrubland",255,105,46,1,0.411765,0.180392,5,0
"49",9328,505889,"Interior Western North American Temperate Ruderal Shrubland",9328,2279,"Sh Interior Western North American Temperate Ruderal Grassland & Shrubland","Shrub","Exotic Tree-Shrub",706,"Introduced Upland Vegetation-Shrub","LF 52: Introduced Upland Vegetation - Shrub","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",255,105,46,1,0.411765,0.180392,112507,3.3
"50",9513,4,"Northwestern Great Plains Floodplain Shrubland",9014,2162,"Tr Western Great Plains Floodplain Systems","Shrub","Riparian",635,"Western Riparian Woodland and Shrubland","LF 42: Great Plains Riparian","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",6,53,122,0.023529,0.207843,0.478431,1,0
"51",9514,29,"Northwestern Great Plains Floodplain Herbaceous",9014,2162,"Tr Western Great Plains Floodplain Systems","Herb","Riparian",635,"Western Riparian Woodland and Shrubland","LF 42: Great Plains Riparian","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid grassland",6,53,122,0.023529,0.207843,0.478431,6,0
"52",9515,9,"Northwestern Great Plains Riparian Shrubland",9015,2162,"Tr Western Great Plains Floodplain Systems","Shrub","Riparian",635,"Western Riparian Woodland and Shrubland","LF 42: Great Plains Riparian","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",6,53,122,0.023529,0.207843,0.478431,2,0
"53",9516,135859,"Northwestern Great Plains Riparian Herbaceous",9015,2162,"Tr Western Great Plains Floodplain Systems","Herb","Riparian",669,"Western Herbaceous Wetland","LF 42: Great Plains Riparian","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid grassland",6,53,122,0.023529,0.207843,0.478431,30214,0.9
"54",9519,13124,"Rocky Mountain Lower Montane-Foothill Riparian Shrubland",9019,2159,"Tr Rocky Mountain Montane Riparian Systems","Shrub","Riparian",635,"Western Riparian Woodland and Shrubland","SAF 235: Cottonwood-Willow","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",73,171,186,0.286275,0.670588,0.729412,2919,0.1
"55",9816,456,"Northern & Central Plains Ruderal & Planted Grassland",9316,2567,"Sh Northern & Central Plains Ruderal & Planted Grassland & Shrubland","Herb","Exotic Herbaceous",703,"Introduced Perennial Grassland and Forbland","LF 54: Introduced Upland Vegetation - Herbaceous","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid grassland",255,105,46,1,0.411765,0.180392,101,0
"56",9828,177764,"Interior Western North American Temperate Ruderal Grassland",9328,2279,"Sh Interior Western North American Temperate Ruderal Grassland & Shrubland","Herb","Exotic Herbaceous",703,"Introduced Perennial Grassland and Forbland","LF 54: Introduced Upland Vegetation - Herbaceous","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid grassland",255,105,46,1,0.411765,0.180392,39534,1.1
